comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
1214042418728787_1214289835370712,798775163588850_1214042418728787,,2017-12-04 18:49,1,1,0,0,0,0,0,0,mélasse,[],[],lasse,['lasse'],[u'lass'],mélasse,0.0,neutral
1214042418728787_1214441635355532,798775163588850_1214042418728787,,2017-12-05 0:45,0,0,0,0,0,0,0,0,mélasse,[],[],lasse,['lasse'],[u'lass'],mélasse,0.0,neutral
1214042418728787_1214874638645565,798775163588850_1214042418728787,,2017-12-05 16:52,0,0,0,0,0,0,0,0,D,[],[],,[],[],D,0.0,neutral
1210317602434602_1210360865763609,798775163588850_1210317602434602,,2017-11-28 14:19,0,0,0,0,0,0,0,0,a) ?,[],[],,[],[],a) ?,0.0,neutral
1210317602434602_1210438455755850,798775163588850_1210317602434602,,2017-11-28 17:18,1,1,0,0,0,0,0,0,D,[],[],,[],[],D :),0.5,positive
1210317602434602_1210549695744726,798775163588850_1210317602434602,,2017-11-28 22:28,0,0,0,0,0,0,0,0,B,[],[],,[],[],B,0.0,neutral
1210317602434602_1210550705744625,798775163588850_1210317602434602,1210317602434602_1210549695744726,2017-11-28 22:31,0,0,0,0,0,0,0,0,La réponse je crois est d),[],[],La ponse je crois est,"['La', 'ponse', 'je', 'crois', 'est']","['la', u'pons', 'je', u'croi', u'est']",La réponse je crois est d),0.0,neutral
1210317602434602_1210966249036404,798775163588850_1210317602434602,,2017-11-29 13:07,0,0,0,0,0,0,0,0,La réponse est D – la sève d’érable contient environ % d’eau! Célébrez l’ et visitez : [[SHARE]],['#AgCan'],['ow.ly/PpC330gTKOP'],La ponse est la rable contient environ eau brez et visitez SHARE,"['La', 'ponse', 'est', 'la', 'rable', 'contient', 'environ', 'eau', 'brez', 'et', 'visitez', 'SHARE']","['la', u'pons', u'est', 'la', u'rabl', u'contient', u'environ', u'eau', u'brez', 'et', u'visitez', u'share']",La réponse est D – la sève d’érable contient environ 97 % d’eau! Célébrez l’#AgCan et visitez : ow.ly/PpC330gTKOP [[SHARE]],0.0,neutral
1210317602434602_1211825138950515,798775163588850_1210317602434602,,2017-12-01 1:07,0,0,0,0,0,0,0,0,%,[],[],,[],[],46%,0.0,neutral
1209774375822258_1209833145816381,798775163588850_1209774375822258,,2017-11-27 18:15,0,0,0,0,0,0,0,0,Intèresee,[],[],resee,['resee'],[u'rese'],Intèresee,0.0,neutral
1209774375822258_1209833302483032,798775163588850_1209774375822258,,2017-11-27 18:16,0,0,0,0,0,0,0,0,[[PHOTO]],[],[],PHOTO,['PHOTO'],[u'photo'], [[PHOTO]],0.0,neutral
1202958989837130_1202965716503124,798775163588850_1202958989837130,,2017-11-16 12:55,0,0,0,0,0,0,0,0,Coquille?,[],[],Coquille,['Coquille'],[u'coquill'],Coquille?,0.0,neutral
1202958989837130_1202966039836425,798775163588850_1202958989837130,1202958989837130_1202965716503124,2017-11-16 12:55,1,0,0,0,1,0,0,0,Mauvaise traduction?,[],[],Mauvaise traduction,"['Mauvaise', 'traduction']","[u'mauvais', u'traduct']",Mauvaise traduction?,-0.71,negative
1202958989837130_1202996339833395,798775163588850_1202958989837130,1202958989837130_1202965716503124,2017-11-16 13:47,2,2,0,0,0,0,0,0,"En même temps, c'est pas faux qu'il ne contient pas de grain de blé. Je donne points pour l'effort!",[],[],En temps est pas faux qu il ne contient pas de grain de Je donne points pour effort,"['En', 'temps', 'est', 'pas', 'faux', 'qu', 'il', 'ne', 'contient', 'pas', 'de', 'grain', 'de', 'Je', 'donne', 'points', 'pour', 'effort']","['en', u'temp', u'est', u'pas', u'faux', 'qu', 'il', 'ne', u'contient', u'pas', 'de', u'grain', 'de', 'je', u'donn', u'point', u'pour', u'effort']","En même temps, c'est pas faux qu'il ne contient pas de grain de blé. Je donne 5 points pour l'effort!",0.15625,positive
1202958989837130_1204065976393098,798775163588850_1202958989837130,1202958989837130_1202965716503124,2017-11-18 10:02,1,1,0,0,0,0,0,0,"Buckwheat but not wheat... ""Did you know? Buckwheat doesn’t have a single kernel of wheat in it! Buckwheat isn’t a grain, but the fruit of a plant related to rhubarb. Learn more fun facts and celebrate Canadian Agriculture""",[],[],Buckwheat wheat know Buckwheat single kernel wheat Buckwheat grain fruit plant related rhubarb Learn fun facts celebrate Canadian Agriculture,"['Buckwheat', 'wheat', 'know', 'Buckwheat', 'single', 'kernel', 'wheat', 'Buckwheat', 'grain', 'fruit', 'plant', 'related', 'rhubarb', 'Learn', 'fun', 'facts', 'celebrate', 'Canadian', 'Agriculture']","[u'buckwheat', u'wheat', u'know', u'buckwheat', u'singl', u'kernel', u'wheat', u'buckwheat', u'grain', u'fruit', u'plant', u'relat', u'rhubarb', u'learn', u'fun', u'fact', u'celebr', u'canadian', u'agricultur']","Buckwheat but not wheat... ""Did you know? Buckwheat doesn’t have a single kernel of wheat in it! Buckwheat isn’t a grain, but the fruit of a plant related to rhubarb. Learn more fun facts and celebrate Canadian Agriculture""",0.0,neutral
1202958989837130_1202967073169655,798775163588850_1202958989837130,,2017-11-16 12:57,0,0,0,0,0,0,0,0,"Pas de grain de blé dans le sarrasin? ahah. Ajustez votre traduction, ça ne fait pas de sens en français!",[],[],Pas de grain de dans le sarrasin ahah Ajustez votre traduction ne fait pas de sens en ais,"['Pas', 'de', 'grain', 'de', 'dans', 'le', 'sarrasin', 'ahah', 'Ajustez', 'votre', 'traduction', 'ne', 'fait', 'pas', 'de', 'sens', 'en', 'ais']","[u'pas', 'de', u'grain', 'de', u'dan', 'le', u'sarrasin', u'ahah', u'ajustez', u'votr', u'traduct', 'ne', u'fait', u'pas', 'de', u'sen', 'en', u'ai']","Pas de grain de blé dans le sarrasin? ahah. Ajustez votre traduction, ça ne fait pas de sens en français!",0.125,positive
1202958989837130_1202970679835961,798775163588850_1202958989837130,1202958989837130_1202967073169655,2017-11-16 13:05,0,0,0,0,0,0,0,0,ça ne se dit pas faire du sens,[],[],ne se dit pas faire du sens,"['ne', 'se', 'dit', 'pas', 'faire', 'du', 'sens']","['ne', 'se', u'dit', u'pas', u'fair', 'du', u'sen']",ça ne se dit pas faire du sens,0.0,neutral
1202958989837130_1202972526502443,798775163588850_1202958989837130,1202958989837130_1202967073169655,2017-11-16 13:10,0,0,0,0,0,0,0,0,merciJé,[],[],,[],[],merciJé,0.0,neutral
1202958989837130_1202967253169637,798775163588850_1202958989837130,,2017-11-16 12:57,0,0,0,0,0,0,0,0,D'après moi c'est gluten,[],[],moi est gluten,"['moi', 'est', 'gluten']","[u'moi', u'est', u'gluten']",D'après moi c'est gluten,0.0,neutral
1202958989837130_1202969789836050,798775163588850_1202958989837130,,2017-11-16 13:03,0,0,0,0,0,0,0,0,C'est pas parce qu'on l'appelle le blé noir.,[],[],est pas parce qu appelle le noir,"['est', 'pas', 'parce', 'qu', 'appelle', 'le', 'noir']","[u'est', u'pas', u'parc', 'qu', u'appell', 'le', u'noir']",C'est pas parce qu'on l'appelle le blé noir.,-0.1,negative
1202958989837130_1202970479835981,798775163588850_1202958989837130,,2017-11-16 13:05,0,0,0,0,0,0,0,0,ok j trouvais ça bizarre....moi qui essaie de diminuer le blé a cause des problèmes inflammatoire aux articulations... fausse joie,[],[],ok trouvais bizarre moi qui essaie de diminuer le cause des mes inflammatoire aux articulations fausse joie,"['ok', 'trouvais', 'bizarre', 'moi', 'qui', 'essaie', 'de', 'diminuer', 'le', 'cause', 'des', 'mes', 'inflammatoire', 'aux', 'articulations', 'fausse', 'joie']","['ok', u'trouvai', u'bizarr', u'moi', u'qui', u'essai', 'de', u'diminu', 'le', u'caus', u'des', u'mes', u'inflammatoir', u'aux', u'articul', u'fauss', u'joie']",ok j trouvais ça bizarre....moi qui essaie de diminuer le blé a cause des problèmes inflammatoire aux articulations... fausse joie,-0.5,negative
1202958989837130_1203036279829401,798775163588850_1202958989837130,,2017-11-16 15:05,0,0,0,0,0,0,0,0,"Le sarrasin fait partie d'une tout autre famille que le blé,soit les polygonacées, tandis que le blé, c'est une graminée...",[],[],Le sarrasin fait partie une tout autre famille que le soit les es tandis que le est une,"['Le', 'sarrasin', 'fait', 'partie', 'une', 'tout', 'autre', 'famille', 'que', 'le', 'soit', 'les', 'es', 'tandis', 'que', 'le', 'est', 'une']","['le', u'sarrasin', u'fait', u'parti', u'une', u'tout', u'autr', u'famill', u'que', 'le', u'soit', u'les', 'es', u'tandi', u'que', 'le', u'est', u'une']","Le sarrasin fait partie d'une tout autre famille que le blé,soit les polygonacées, tandis que le blé, c'est une graminée...",0.04,positive
1202958989837130_1203200453146317,798775163588850_1202958989837130,,2017-11-16 21:51,1,1,0,0,0,0,0,0,Rose-Marie Bell Je suis pas agronome maaaaais je me doutais que le sarrasin ne contient aucun grain de blé,[],[],Rose Marie Bell Je suis pas agronome maaaaais je doutais que le sarrasin ne contient aucun grain de,"['Rose', 'Marie', 'Bell', 'Je', 'suis', 'pas', 'agronome', 'maaaaais', 'je', 'doutais', 'que', 'le', 'sarrasin', 'ne', 'contient', 'aucun', 'grain', 'de']","[u'rose', u'mari', u'bell', 'je', u'sui', u'pas', u'agronom', u'maaaaai', 'je', u'doutai', u'que', 'le', u'sarrasin', 'ne', u'contient', u'aucun', u'grain', 'de']",Rose-Marie Bell Je suis pas agronome maaaaais je me doutais que le sarrasin ne contient aucun grain de blé ?,0.0,neutral
1202958989837130_1203311079801921,798775163588850_1202958989837130,1202958989837130_1203200453146317,2017-11-17 2:49,0,0,0,0,0,0,0,0,Peut-être que les gens le confondait avec la semoule? (J’essaie de sauver ma fois en l’humanité honnêtement..),[],[],Peut que les gens le confondait avec la semoule essaie de sauver fois en,"['Peut', 'que', 'les', 'gens', 'le', 'confondait', 'avec', 'la', 'semoule', 'essaie', 'de', 'sauver', 'fois', 'en']","[u'peut', u'que', u'les', u'gen', 'le', u'confondait', u'avec', 'la', u'semoul', u'essai', 'de', u'sauver', u'foi', 'en']",Peut-être que les gens le confondait avec la semoule? (J’essaie de sauver ma fois en l’humanité honnêtement..),0.0,neutral
1202281799904849_1202394903226872,798775163588850_1202281799904849,,2017-11-15 16:38,0,0,0,0,0,0,0,0,cela serait formidable qu il est plus de respect sanitaire sur tous les produits que nous consommons,[],[],cela formidable plus respect sanitaire tous les produits consommons,"['cela', 'formidable', 'plus', 'respect', 'sanitaire', 'tous', 'les', 'produits', 'consommons']","[u'cela', u'formid', u'plus', u'respect', u'sanitair', u'tous', u'les', u'produit', u'consommon']",cela serait formidable qu il est plus de respect sanitaire sur tous les produits que nous consommons,0.4066666666666667,positive
1201639209969108_1201770066622689,798775163588850_1201639209969108,,2017-11-14 21:01,0,0,0,0,0,0,0,0,Line Arpin,[],[],Line Arpin,"['Line', 'Arpin']","[u'line', u'arpin']",Line Arpin,0.0,neutral
1201639209969108_1202186119914417,798775163588850_1201639209969108,,2017-11-15 11:29,0,0,0,0,0,0,0,0,Janice Pierson. Sylvain Biron,[],[],Janice Pierson Sylvain Biron,"['Janice', 'Pierson', 'Sylvain', 'Biron']","[u'janic', u'pierson', u'sylvain', u'biron']",Janice Pierson. Sylvain Biron,0.0,neutral
1201639209969108_1202507953215567,798775163588850_1201639209969108,,2017-11-15 20:26,1,1,0,0,0,0,0,0,Jim Fischer if you don't already have this ...,[],[],Jim Fischer already,"['Jim', 'Fischer', 'already']","[u'jim', u'fischer', u'alreadi']",Jim Fischer if you don't already have this ...,0.0,neutral
1201559723310390_1201610963305266,798775163588850_1201559723310390,,2017-11-14 13:57,0,0,0,0,0,0,0,0,Hi sir I like you and I like your conutery you help me sir,[],[],Hi sir like like conutery help sir,"['Hi', 'sir', 'like', 'like', 'conutery', 'help', 'sir']","['hi', u'sir', u'like', u'like', u'conuteri', u'help', u'sir']",Hi sir I like you and I like your conutery you help me sir,0.0,neutral
1196967060436323_1197170133749349,798775163588850_1196967060436323,,2017-11-07 21:07,1,1,0,0,0,0,0,0,Ju-lie Pinsonneault,[],[],Ju lie Pinsonneault,"['Ju', 'lie', 'Pinsonneault']","['ju', u'lie', u'pinsonneault']",Ju-lie Pinsonneault,0.0,neutral
1196967060436323_1197509403715422,798775163588850_1196967060436323,,2017-11-08 10:36,1,1,0,0,0,0,0,0,Monique Leonard,[],[],Monique Leonard,"['Monique', 'Leonard']","[u'moniqu', u'leonard']",Monique Leonard,0.0,neutral
1196967060436323_1198099323656430,798775163588850_1196967060436323,,2017-11-09 10:50,0,0,0,0,0,0,0,0,"tout depend de la facon de cultiver, mettez vous des pesticides, si oui nous les retrouvons dans nos assiettes...",[],[],tout depend facon cultiver mettez pesticides si oui les retrouvons assiettes,"['tout', 'depend', 'facon', 'cultiver', 'mettez', 'pesticides', 'si', 'oui', 'les', 'retrouvons', 'assiettes']","[u'tout', u'depend', u'facon', u'cultiv', u'mettez', u'pesticid', 'si', u'oui', u'les', u'retrouvon', u'assiett']","tout depend de la facon de cultiver, mettez vous des pesticides, si oui nous les retrouvons dans nos assiettes...",0.12,positive
1196459213820441_1197173360415693,798775163588850_1196459213820441,,2017-11-07 21:13,1,1,0,0,0,0,0,0,Pier-Luc Lajoie,[],[],Pier Luc Lajoie,"['Pier', 'Luc', 'Lajoie']","[u'pier', u'luc', u'lajoi']",Pier-Luc Lajoie,0.0,neutral
1196418623824500_1197717140361315,798775163588850_1196418623824500,,2017-11-08 18:17,0,0,0,0,0,0,0,0,Good,[],[],Good,['Good'],[u'good'],Good,0.0,neutral
1193912150741814_1193917460741283,798775163588850_1193912150741814,,2017-11-02 11:14,0,0,0,0,0,0,0,0,La pédologie est l’une des science les plus prisé en agronomie.,[],[],La dologie est une des science les plus en agronomie,"['La', 'dologie', 'est', 'une', 'des', 'science', 'les', 'plus', 'en', 'agronomie']","['la', u'dologi', u'est', u'une', u'des', u'scienc', u'les', u'plus', 'en', u'agronomi']",La pédologie est l’une des science les plus prisé en agronomie.?,0.15,positive
1193912150741814_1193929077406788,798775163588850_1193912150741814,,2017-11-02 11:37,0,0,0,0,0,0,0,0,"font, troisième personne du pluriel, pas faisons.",[],[],font personne du pluriel pas faisons,"['font', 'personne', 'du', 'pluriel', 'pas', 'faisons']","[u'font', u'personn', 'du', u'pluriel', u'pas', u'faison']","font, troisième personne du pluriel, pas faisons.",0.0,neutral
1193416444124718_1193424064123956,798775163588850_1193416444124718,,2017-11-01 14:22,1,1,0,0,0,0,0,0,Roxanne Letendre,[],[],Roxanne Letendre,"['Roxanne', 'Letendre']","[u'roxann', u'letendr']",Roxanne Letendre,0.0,neutral
1193315090801520_1193316777468018,798775163588850_1193315090801520,,2017-11-01 11:03,1,0,1,0,0,0,0,0,Benoît Bruno Bérubé,[],[],Bruno,['Bruno'],[u'bruno'],Benoît Bruno Bérubé,0.0,neutral
1193315090801520_1193327497466946,798775163588850_1193315090801520,,2017-11-01 11:24,0,0,0,0,0,0,0,0,Parva Fructus,[],[],Parva Fructus,"['Parva', 'Fructus']","[u'parva', u'fructus']",Parva Fructus,0.0,neutral
1192741730858856_1192838847515811,798775163588850_1192741730858856,,2017-10-31 16:04,0,0,0,0,0,0,0,0,c) à,[],[],,[],[],c) 5 à 6,0.0,neutral
1192741730858856_1192903200842709,798775163588850_1192741730858856,,2017-10-31 19:01,0,0,0,0,0,0,0,0,je dirais à lbs c),[],[],je dirais lbs,"['je', 'dirais', 'lbs']","['je', u'dirai', u'lbs']",je dirais 5 à 6 lbs c),0.0,neutral
1192179947581701_1192187464247616,798775163588850_1192179947581701,,2017-10-30 14:14,0,0,0,0,0,0,0,0,Felicitations!,[],[],Felicitations,['Felicitations'],[u'felicit'],Felicitations!,0.0,neutral
1192060207593675_1192661210866908,798775163588850_1192060207593675,,2017-10-31 10:25,1,1,0,0,0,0,0,0,[[PHOTO]],[],[],PHOTO,['PHOTO'],[u'photo'], [[PHOTO]],0.0,neutral
1192060207593675_1192661460866883,798775163588850_1192060207593675,,2017-10-31 10:26,1,1,0,0,0,0,0,0,[[PHOTO]],[],[],PHOTO,['PHOTO'],[u'photo'], [[PHOTO]],0.0,neutral
