,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls
14,10156833685114045_10156834491899045,318424514044_10156833685114045,,2017-12-21 12:56:07,1,0,0,0,1,0,0,0,Albert Quintal pour les ostinades avec Jeanne Q.,[],[]
15,10156831953529045_10156831962479045,318424514044_10156831953529045,,2017-12-20 16:48:54,0,0,0,0,0,0,0,0,What about government?,[],[]
16,10156831953529045_10156832231004045,318424514044_10156831953529045,10156831953529045_10156831962479045,2017-12-20 18:14:55,0,0,0,0,0,0,0,0,What about gouvernement?,[],[]
17,10156830916039045_10156831288529045,318424514044_10156830916039045,,2017-12-20 12:07:50,0,0,0,0,0,0,0,0,"Interesting. I've never considered a winter bird roost, only ever thought of the summer nesting box.",[],[]
18,10156815682679045_10156825691749045,318424514044_10156815682679045,,2017-12-18 15:35:30,0,0,0,0,0,0,0,0,"Great video, but I believe it is THE Northwest Territories I only hear the Feds and southerners drop the 'the'. I'll blame Yukon for the confusion (there's a joke therein only northerners may understand).",['#sthash'],['http://whatsupyukon.com/Yukon-Lifestyle/Yukon%20Culture/the-controversial-three-letter-word/#sthash.x87ObseS.dpbs']
19,10156815682679045_10156826233594045,318424514044_10156815682679045,,2017-12-18 18:29:40,0,0,0,0,0,0,0,0,Hailey Mayfield Nicole Shannon Julie Simon,[],[]
20,10156825290544045_10156825795054045,318424514044_10156825290544045,,2017-12-18 16:17:14,0,0,0,0,0,0,0,0,This is a joke. million isnt even one onehundredth of what it would cost to TRY to clean a BITUMEN spill in Burrard Inlet or English Bay or The Salish Sea. Would are you trying to kid...,[],[]
21,10156824946949045_10156827451269045,318424514044_10156824946949045,,2017-12-19 06:17:17,0,0,0,0,0,0,0,0,"Nati, ich muß Dir danken, schön das wir uns so gut verstehen.",[],[]
22,10156824945864045_10156826451479045,318424514044_10156824945864045,,2017-12-18 20:11:53,0,0,0,0,0,0,0,0,Protecting the sea's from ocean acidification is crucial. That requires a quick move away from fossil fuels. The Americans have other plans...,[],[]
23,10156824945864045_10156825831219045,318424514044_10156824945864045,,2017-12-18 16:33:31,0,0,0,0,0,0,0,0,[[STICKER]],[],[]
24,10156824945864045_10156825831039045,318424514044_10156824945864045,,2017-12-18 16:33:26,0,0,0,0,0,0,0,0,[[STICKER]],[],[]
25,10156815730054045_10156819123309045,318424514044_10156815730054045,,2017-12-16 14:49:18,0,0,0,0,0,0,0,0,Bunch of crap.,[],[]
26,10156815730054045_10156818718244045,318424514044_10156815730054045,,2017-12-16 12:02:26,0,0,0,0,0,0,0,0,?,[],[]
27,10156815772649045_10156815852794045,318424514044_10156815772649045,,2017-12-15 15:55:48,0,0,0,0,0,0,0,0,"I really hope you have a post about the analysts and scientists who work at the Canadian Ice Service, and the work they do every day observing ice in the North! Really interesting (and integral) work for our Arctic people and partnerships!",[],[]
28,10156815772649045_10156829154429045,318424514044_10156815772649045,,2017-12-19 17:53:33,0,0,0,0,0,0,0,0,Thanks to LR tech,[],[]
29,10156815455879045_10156823924999045,318424514044_10156815455879045,,2017-12-18 01:19:33,0,0,0,0,0,0,0,0,- Why don't you Clowns take over Hydro-One and Wynne's Green Act projects and do something useful rather than helping Wynne buy votes. The carbon pricing / carbon tax is nothing more than an EZ MONEY TAX GRAB - now Trudeau /McKenna are looking for ways to pass it along to their supporters and friends. The more they tax and spend the less emissions are reduced -,[],[]
30,10156815455879045_10156815507694045,318424514044_10156815455879045,,2017-12-15 13:34:17,0,0,0,0,0,0,0,0,Joke! More taxes that is all you are doing.,[],[]
31,10156813476054045_10156815521809045,318424514044_10156813476054045,,2017-12-15 13:39:26,0,0,0,0,0,0,0,0,with more taxes. jokers.,[],[]
32,10156813107234045_10156813110944045,318424514044_10156813107234045,,2017-12-14 23:12:29,0,0,0,0,0,0,0,0,"wohooo, hemp biodiesel!",[],[]
33,10156812027174045_10156812724109045,318424514044_10156812027174045,,2017-12-14 20:53:14,0,0,0,0,0,0,0,0,Time for fuddle duddle the second o make an announcement that some of us lowly Canadians who keep those little towns going can bennifit from .,[],[]
34,10156809306104045_10156817676764045,318424514044_10156809306104045,,2017-12-16 05:38:10,0,0,0,0,0,0,0,0,B.S.,[],[]
35,10156809260454045_10156809262839045,318424514044_10156809260454045,,2017-12-13 18:01:34,0,0,0,0,0,0,0,0,Is there an election?,[],[]
36,10156805330809045_10156805449589045,318424514044_10156805330809045,,2017-12-12 14:11:04,0,0,0,0,0,0,0,0,Who is Min Carr?,[],[]
37,10156805330809045_10156805462369045,318424514044_10156805330809045,10156805330809045_10156805449589045,2017-12-12 14:17:20,0,0,0,0,0,0,0,0,He is the Minister responsible for Natural Resources Canada.,[],[]
38,10156805330809045_10156805470639045,318424514044_10156805330809045,10156805330809045_10156805449589045,2017-12-12 14:21:33,0,0,0,0,0,0,0,0,I thought that was Jim Carr.,[],[]
39,10156805330809045_10156806820924045,318424514044_10156805330809045,,2017-12-12 23:32:48,0,0,0,0,0,0,0,0,- Canadians in this case are LIBERAL SUPPORTERS.. Like Notley saying Most Albertans support - means her Friends and supporters..,[],[]
40,10156804789269045_10156807785069045,318424514044_10156804789269045,,2017-12-13 09:00:08,1,1,0,0,0,0,0,0,"Bullshit we were born under the sun, UV light is very important to our health and the production of vitamin D.",[],[]
41,10156804789269045_10156804833344045,318424514044_10156804789269045,,2017-12-12 09:54:30,1,1,0,0,0,0,0,0,The human race have become Vampires...,[],[]
42,10156804789269045_10156805170589045,318424514044_10156804789269045,,2017-12-12 11:58:21,0,0,0,0,0,0,0,0,Yeah if you're a bitch...,[],[]
43,10156802552454045_10156807464599045,318424514044_10156802552454045,,2017-12-13 06:04:10,0,0,0,0,0,0,0,0,We dont have a future...sold out..broke and lied too.,[],[]
44,10156792788034045_10156802282464045,318424514044_10156792788034045,,2017-12-11 14:10:12,0,0,0,0,0,0,0,0,"Dort war ich auch schon,man glaubt man reist ins leere, irrtum man reist in die ursprüngliche Natur, das Schönste überhaupt. Ich muss immer schmunseln wenn manche Touristen schwärmen wie schön der Westen Canadas ist, wie können sie das behaupten, wenn sie noch nie im Osten oder Norden Canadas waren.Ich war in allen Himmelsrichtungen und in allen Provincen und Terretories. Canada ist überall schön.",[],[]
45,10156798322149045_10156798335879045,318424514044_10156798322149045,,2017-12-10 08:36:07,1,1,0,0,0,0,0,0,Can Canada PLEASE derail this China train!!! They will never change their human rights or their greed!!!,[],[]
46,10156798322149045_10156798750279045,318424514044_10156798322149045,,2017-12-10 10:32:29,1,1,0,0,0,0,0,0,Stop wasting our money.,[],[]
47,10156798322149045_10156798729149045,318424514044_10156798322149045,,2017-12-10 10:23:37,1,1,0,0,0,0,0,0,Figures barbie always does what Ken tells her....sheeple,[],[]
48,10156796752649045_10156797019129045,318424514044_10156796752649045,,2017-12-09 20:24:53,1,1,0,0,0,0,0,0,Soooo is china stepping up thier game?....no more slave labour?.....sad,[],[]
49,10156796458809045_10156796633549045,318424514044_10156796458809045,,2017-12-09 17:41:36,2,2,0,0,0,0,0,0,Another way for the Socialists globalists to steal from the people for their fake bs. You people are such a total joke with your fake information.,[],[]
50,10156796458809045_10156797165759045,318424514044_10156796458809045,,2017-12-09 21:34:27,2,2,0,0,0,0,0,0,Taking hard earned money from people what a joke .everything will go up so much for canada,[],[]
51,10156796458809045_10156796545049045,318424514044_10156796458809045,,2017-12-09 17:16:44,1,1,0,0,0,0,0,0,"Charging carbon tax is making it harder to compete with the US. Going to push more jobs out of Canada. I guess all factories leaving Canada will make the country greener, economically bankrupt Canada.",[],[]
52,10156795451164045_10156795802404045,318424514044_10156795451164045,,2017-12-09 12:41:50,0,0,0,0,0,0,0,0,Cool,[],[]
53,10156791731999045_10156791771729045,318424514044_10156791731999045,,2017-12-08 08:49:20,1,1,0,0,0,0,0,0,"Let's start by not building new pipelines to tidewater, using our resources locally/nationally while new and increased government science grants focus on transitional and sustainable alternatives in every sector of our lives. That would be a good start over creating and spending funds promoting a pdf file.",[],[]
54,10156791731999045_10156793400039045,318424514044_10156791731999045,,2017-12-08 18:21:09,0,0,0,0,0,0,0,0,Why would it matter.....this government is selling us off lock stock and barrel.....make sure we are good and broke,[],[]
55,10156789525284045_10156791442244045,318424514044_10156789525284045,,2017-12-08 05:38:55,0,0,0,0,0,0,0,0,Very nice,[],[]
56,10156789485449045_10156789962824045,318424514044_10156789485449045,,2017-12-07 17:15:06,1,1,0,0,0,0,0,0,He was curious lol,[],[]
57,10156789485449045_10156790014084045,318424514044_10156789485449045,,2017-12-07 17:27:01,1,1,0,0,0,0,0,0,Laura,[],[]
58,10156789181874045_10156789380749045,318424514044_10156789181874045,,2017-12-07 13:21:04,2,2,0,0,0,0,0,0,Page Forron,[],[]
59,10156786546889045_10156786664044045,318424514044_10156786546889045,,2017-12-06 16:17:51,1,1,0,0,0,0,0,0,Perparim Gashi de daja ismet llajshefci,[],[]
60,10156786476474045_10156792398634045,318424514044_10156786476474045,,2017-12-08 12:26:40,0,0,0,0,0,0,0,0,Climate barbie there ?,[],[]
61,10156786476474045_10156786710279045,318424514044_10156786476474045,,2017-12-06 16:37:23,1,1,0,0,0,0,0,0,Are you going to discuss the murder of baby girls....slave workers....and zero environmental policies.......or just add us canadians...us horrible people a new tax....rat bastards,[],[]
62,10156785903414045_10156786184094045,318424514044_10156785903414045,,2017-12-06 12:50:18,0,0,0,0,0,0,0,0,I'm laughing at the thought of Chinese government officials riding VIA Rail.,[],[]
63,10156785903414045_10156785912079045,318424514044_10156785903414045,,2017-12-06 10:50:04,0,0,0,0,0,0,0,0,Congrats,[],[]
64,10156783673679045_10156783838914045,318424514044_10156783673679045,,2017-12-05 17:35:46,2,2,0,0,0,0,0,0,Such a dirty post!,[],[]
65,10156783332994045_10156783491014045,318424514044_10156783332994045,,2017-12-05 15:48:48,0,0,0,0,0,0,0,0,Even mother nature is pissed about Trudeau and his libiots,[],[]
66,10156783328739045_10156786294994045,318424514044_10156783328739045,,2017-12-06 13:43:21,0,0,0,0,0,0,0,0,DUMB AND DUMB WHAT A WASTE MONEY,[],[]
67,10156780395784045_10156787109574045,318424514044_10156780395784045,,2017-12-06 18:57:38,0,0,0,0,0,0,0,0,Canada was sold to China in a free trade agreement?,[],[]
68,10156780395784045_10156782922724045,318424514044_10156780395784045,,2017-12-05 12:44:08,0,0,0,0,0,0,0,0,I am also worried if the pages of ENRC are hacked although the content in Chinese is very positive.,[],[]
69,10156780395784045_10156780714514045,318424514044_10156780395784045,,2017-12-04 20:37:51,1,1,0,0,0,0,0,0,"Either the federal gov just got hacked, or english and french aren't our official languages anymore....?",[],[]
70,10156780395784045_10156782269944045,318424514044_10156780395784045,,2017-12-05 09:02:33,0,0,0,0,0,0,0,0,WHY WOULD I HAVE TO SEE TRANSLATION???? THIS IS CANADA!,[],[]
71,10156780395784045_10156782639254045,318424514044_10156780395784045,,2017-12-05 11:00:17,0,0,0,0,0,0,0,0,[[STICKER]],[],[]
72,10156780395784045_10156780755459045,318424514044_10156780395784045,,2017-12-04 20:55:12,1,1,0,0,0,0,0,0,Future third language I guess!,[],[]
73,10156780395784045_10156780460459045,318424514044_10156780395784045,,2017-12-04 18:53:03,0,0,0,0,0,0,0,0,Hahaha!,[],[]
74,10156780395784045_10156780415204045,318424514044_10156780395784045,,2017-12-04 18:33:42,0,0,0,0,0,0,0,0,,[],[]
75,10156780395784045_10156781444964045,318424514044_10156780395784045,,2017-12-05 01:37:07,0,0,0,0,0,0,0,0,English???,[],[]
76,10156780264344045_10156780353939045,318424514044_10156780264344045,,2017-12-04 18:04:48,0,0,0,0,0,0,0,0,What a dirty post!,[],[]
77,10156780264344045_10156780278379045,318424514044_10156780264344045,,2017-12-04 17:42:07,0,0,0,0,0,0,0,0,Sayem Reza world soil day???,[],[]
78,10156779519939045_10156779593939045,318424514044_10156779519939045,,2017-12-04 13:29:25,0,0,0,0,0,0,0,0,Stop wasting our money.,[],[]
79,10156779244649045_10156779591824045,318424514044_10156779244649045,,2017-12-04 13:28:06,1,1,0,0,0,0,0,0,"Canada has no pollution, liberals wasting our money.",[],[]
80,10156779244649045_10156784801209045,318424514044_10156779244649045,10156779244649045_10156779591824045,2017-12-06 00:28:54,1,1,0,0,0,0,0,0,Canada has no pollution eh? Thats quite the claim.,[],[]
81,10156779244649045_10156784872304045,318424514044_10156779244649045,10156779244649045_10156779591824045,2017-12-06 01:16:18,0,0,0,0,0,0,0,0,"Colin M Nutt she's either connected in some way to the oil industry, or more likely just an idiot. The same type of idiots that think we faked the moon landing, think the earth is flat, think climate change isn't real, and think the government actually consists of lizards in disguise, whom by the way spray mind-controlling chemicals from planes' exhaust. (Yes, the last two ideas are belived by some idiots).",[],[]
82,10156779244649045_10156784895114045,318424514044_10156779244649045,10156779244649045_10156779591824045,2017-12-06 01:24:37,0,0,0,0,0,0,0,0,"So you're saying nothing at all in this country is contaminated? This country is pristine? I'd suggest you must live in a bubble, but since you're on Facebook you have some contact with the outside world. It's simply a stupid statement.",[],[]
83,10156779244649045_10156785366154045,318424514044_10156779244649045,10156779244649045_10156779591824045,2017-12-06 07:20:18,0,0,0,0,0,0,0,0,"That is your opinion. carbon tax does not reduce our pollution, our industry is oil, killing our jobs and bringing in oil from the Arabs is not the answer.",[],[]
84,10156779244649045_10156780177919045,318424514044_10156779244649045,,2017-12-04 17:16:57,1,1,0,0,0,0,0,0,What is the connections between working together and having trades? Canada can only protect their environment on their own lands and yet selling petroleum isn't a way to reduce greenhouse gas.,[],[]
85,10156779244649045_10156784847364045,318424514044_10156779244649045,,2017-12-06 01:06:00,0,0,0,0,0,0,0,0,"We're not even protecting our own environment. China, of all places, isn't going to help the situation.",[],[]
86,10156779244649045_10156779768709045,318424514044_10156779244649045,,2017-12-04 14:39:35,0,0,0,0,0,0,0,0,Actually investing money to promote Canada as Climate Change leader and clean tech market investment opportunity.,[],[]
87,10156768801894045_10156769198944045,318424514044_10156768801894045,,2017-12-01 11:34:38,1,1,0,0,0,0,0,0,Laxmi Acharya Sabu Mali,[],[]
88,10156768801894045_10156769427069045,318424514044_10156768801894045,10156768801894045_10156769198944045,2017-12-01 12:31:36,1,1,0,0,0,0,0,0,[[STICKER]],[],[]
89,10156766180744045_10156776651014045,318424514044_10156766180744045,,2017-12-03 15:46:05,2,1,0,1,0,0,0,0,Cory Wallace Katie Black We should send him our data!,[],[]
90,10156766180744045_10156766419144045,318424514044_10156766180744045,,2017-11-30 14:54:30,0,0,0,0,0,0,0,0,Love my country! So vast!,[],[]
91,10156766180744045_10156766198219045,318424514044_10156766180744045,,2017-11-30 13:36:35,0,0,0,0,0,0,0,0,pollution,[],[]
92,10156766180744045_10156766196864045,318424514044_10156766180744045,,2017-11-30 13:35:58,0,0,0,0,0,0,0,0,bull,[],[]
93,10156765990544045_10156777717914045,318424514044_10156765990544045,,2017-12-03 22:26:14,0,0,0,0,0,0,0,0,- How many have been approved by AL Gore?,[],[]
94,10156765990544045_10156767254579045,318424514044_10156765990544045,,2017-11-30 20:39:04,1,1,0,0,0,0,0,0,Good for him...her we could do without,[],[]
95,10156765520994045_10156766517669045,318424514044_10156765520994045,,2017-11-30 15:38:13,1,1,0,0,0,0,0,0,Linda Symonds ️,[],[]
96,10156763220959045_10156763345454045,318424514044_10156763220959045,,2017-11-29 16:27:05,1,1,0,0,0,0,0,0,What business.....all the ones leaving because of your idiot government,[],[]
97,10156763220959045_10156763430994045,318424514044_10156763220959045,10156763220959045_10156763345454045,2017-11-29 17:00:01,0,0,0,0,0,0,0,0,So I guess you are leaving also.,[],[]
98,10156763220959045_10156763900849045,318424514044_10156763220959045,,2017-11-29 19:40:08,0,0,0,0,0,0,0,0,"- And just is she doing herself to drive clean - LIKELY NOTHING AT ALL. Do as I say, Not as I do and don't you forget it!",[],[]
99,10156763220959045_10156764236819045,318424514044_10156763220959045,,2017-11-29 22:20:42,0,0,0,0,0,0,0,0,"How much does it cost to replace the BATTERIES in these electric vehicles every four to five years ???? $15,000.00 ??? What are they going to do to recycle all these batteries , acid , etc ?????",[],[]
100,10156762852984045_10156765751599045,318424514044_10156762852984045,,2017-11-30 10:19:41,1,1,0,0,0,0,0,0,not US communities I hope. let them look after their own.,[],[]
101,10156757421889045_10156757586684045,318424514044_10156757421889045,,2017-11-28 11:56:53,0,0,0,0,0,0,0,0,The Earth is flat,[],[]
102,10156755048224045_10156757175594045,318424514044_10156755048224045,,2017-11-28 10:09:39,0,0,0,0,0,0,0,0,Was he there when the waste gets dumped into the river....,[],[]
103,10156754670514045_10156763649139045,318424514044_10156754670514045,,2017-11-29 17:44:15,2,2,0,0,0,0,0,0,Thanks Environment Canada! Looking forward to working with you showcasing Canadian climate research for COP24!,[],[]
104,10156746251964045_10156747139399045,318424514044_10156746251964045,,2017-11-24 23:28:07,0,0,0,0,0,0,0,0,How many adults actually know the answer to this? Not many.,[],[]
105,10156746251964045_10156746283459045,318424514044_10156746251964045,,2017-11-24 17:09:51,0,0,0,0,0,0,0,0,B,[],[]
106,10156745709189045_10156751988829045,318424514044_10156745709189045,,2017-11-26 14:14:27,2,2,0,0,0,0,0,0,"- All said and done to justify Trudeau's EZ MONEY TAX GRAB - BTW, climate change is natural so all the tax grab will do ZIP to change.",[],[]
107,10156745709189045_10156756773729045,318424514044_10156745709189045,10156745709189045_10156751988829045,2017-11-28 08:12:50,1,1,0,0,0,0,0,0,Id like to know what they called it before the ice age . Global cooling .lol,[],[]
108,10156745709189045_10156748514064045,318424514044_10156745709189045,,2017-11-25 12:00:58,3,3,0,0,0,0,0,0,"Can we all say ""Air Head "" .",[],[]
109,10156745709189045_10156746138659045,318424514044_10156745709189045,,2017-11-24 16:19:06,1,1,0,0,0,0,0,0,"McKenna, you are traveling the world wasting Canadian taayer's money talking nonsense.... shame on you!",[],[]
110,10156743640699045_10156744128199045,318424514044_10156743640699045,,2017-11-23 23:15:06,0,0,0,0,0,0,0,0,Jean-Francois Fox That badass tho.,[],[]
111,10156743640699045_10156744200599045,318424514044_10156743640699045,10156743640699045_10156744128199045,2017-11-23 23:51:02,0,0,0,0,0,0,0,0,Beau Bonhomme!,[],[]
112,10156743640699045_10156743785954045,318424514044_10156743640699045,,2017-11-23 20:42:31,0,0,0,0,0,0,0,0,I have seen that happen. The tree climb.,[],[]
113,10156743454359045_10156743518249045,318424514044_10156743454359045,,2017-11-23 18:34:40,0,0,0,0,0,0,0,0,"- Just keep sending us your carbon tax money and we'll take care of it for you. The tax money that is, the ozone layer will fix itself, just like the budget will balance itself!",[],[]
114,10156743382744045_10156744989799045,318424514044_10156743382744045,,2017-11-24 08:24:31,0,0,0,0,0,0,0,0,"ROUNDUP is killing us---------EXCERPT FROM------SURGICAL NEUROLOGY INTERNATIONAL---------------------The number of sports-related concussions has been steadily rising in recent years. Diminished brain resilience syndrome is a term coined by the lead author to describe a particular physiological state of nutrient functional deficiency and disrupted homeostatic mechanisms leading to increased susceptibility to previously considered innocuous concussion. We discuss how modern day environmental toxicant eure, along with major changes in our food supply and lifestyle practices, profoundly reduce the bioavailability of neuro-critical nutrients such that the normal processes of homeostatic balance and resilience are no longer functional. Their diminished capacity triggers physiological and biochemical ‘work around’ processes that result in undesirable downstream consequences. Eure to certain environmental chemicals, particularly glyphosate, the active ingredient in the herbicide, Roundup®, may disrupt the body's innate switching mechanism, which normally turns off the immune response to brain injury once danger has been removed. Deficiencies in serotonin, due to disruption of the shikimate pathway, may lead to impaired melatonin supply, which reduces the resiliency of the brain through reduced antioxidant capacity and alterations in the cerebrospinal fluid, reducing critical protective buffering mechanisms in impact trauma. Depletion of certain rare minerals, overuse of sunscreen and/or overprotection from sun eure, as well as overindulgence in heavily processed, nutrient deficient foods, further compromise the brain's resilience. Modifications to lifestyle practices, if widely implemented, could significantly reduce this trend of neurological damage. Reference Wendy A. Morley (Thionetic Nutrition) and Dr. Stephanie Seneff",[],[]
115,10156743382744045_10156743523569045,318424514044_10156743382744045,,2017-11-23 18:37:43,0,0,0,0,0,0,0,0,"- Want more caribou, contact Alaska, they are running wild up there.",[],[]
116,10156740188799045_10156769546304045,318424514044_10156740188799045,,2017-12-01 12:53:17,0,0,0,0,0,0,0,0,"Cheers to all my colleagues, past & present!",[],[]
117,10156740188799045_10156745509519045,318424514044_10156740188799045,,2017-11-24 11:39:26,0,0,0,0,0,0,0,0,Very cool. I even recognized a few faces!,[],[]
118,10156740745069045_10156741716919045,318424514044_10156740745069045,,2017-11-23 05:51:03,0,0,0,0,0,0,0,0,Barbie go find ken doll,[],[]
119,10156740745069045_10156742131979045,318424514044_10156740745069045,10156740745069045_10156741716919045,2017-11-23 09:26:45,0,0,0,0,0,0,0,0,"Bye, try to grow up if it's possible.",[],[]
120,10156740745069045_10156741208814045,318424514044_10156740745069045,,2017-11-23 00:14:07,2,1,0,0,1,0,0,0,- If the UN is involved along with McKenna you can bet it's all to promote CARBON PRICING - The EZ MONEY GRAB.,[],[]
121,10156740745069045_10156741487379045,318424514044_10156740745069045,,2017-11-23 02:47:28,3,2,0,0,1,0,0,0,It's just more greed trying to justify stealing money from pockets why not right sad,[],[]
122,10156740745069045_10156741503369045,318424514044_10156740745069045,,2017-11-23 03:04:00,0,0,0,0,0,0,0,0,I wish. I will be visiting a cheese production plant to sample wastewater,[],[]
123,10156739831319045_10156739988394045,318424514044_10156739831319045,,2017-11-22 14:44:53,0,0,0,0,0,0,0,0,can he foretell how long winter will be ??,[],[]
124,10156739083644045_10156740560724045,318424514044_10156739083644045,,2017-11-22 18:17:46,1,1,0,0,0,0,0,0,Great idea,[],[]
125,10156739083644045_10156739996899045,318424514044_10156739083644045,,2017-11-22 14:49:09,1,1,0,0,0,0,0,0,,[],[]
126,10156737449084045_10156739453774045,318424514044_10156737449084045,,2017-11-22 10:53:42,0,0,0,0,0,0,0,0,N.r.m Is one of the best way for life,[],[]
127,10156736986449045_10156744033409045,318424514044_10156736986449045,,2017-11-23 22:46:38,0,0,0,0,0,0,0,0,"- All said to promote Trudeau's Carbon Pricing Policy - You know, THE EZ TAX GRAB to line the pockets of the UN and Trudeau supporters. Will it change the climate - Not Bloody Likely!",[],[]
128,10156736986449045_10156737072109045,318424514044_10156736986449045,,2017-11-21 16:38:48,0,0,0,0,0,0,0,0,V.nice,[],[]
129,10156736665524045_10156736902294045,318424514044_10156736665524045,,2017-11-21 15:35:34,2,1,1,0,0,0,0,0,I like your unicorn emoji almost as I love the video. Good job scientists!!!,[],[]
130,10156736665524045_10156740265569045,318424514044_10156736665524045,10156736665524045_10156736902294045,2017-11-22 16:49:38,1,1,0,0,0,0,0,0,Thank you so much Robin!,[],[]
131,10156736665524045_10156736904694045,318424514044_10156736665524045,,2017-11-21 15:36:53,1,1,0,0,0,0,0,0,"Hailey Gagnon-Hannah, look at this great video. And the unicorn emoji!",[],[]
132,10156735835359045_10156736034774045,318424514044_10156735835359045,,2017-11-21 09:58:29,0,0,0,0,0,0,0,0,,[],[]
133,10156733071444045_10156733450744045,318424514044_10156733071444045,,2017-11-20 13:19:28,1,1,0,0,0,0,0,0,Yes that's the one...hope they don't give him any money for this....he's as phoney as a two dollar bill,[],[]
134,10156733071444045_10156733457609045,318424514044_10156733071444045,10156733071444045_10156733450744045,2017-11-20 13:22:44,0,0,0,0,0,0,0,0,did you mean a three-dollar bill cuz ya know we did have a two dollar bill,[],[]
135,10156733071444045_10156733148029045,318424514044_10156733071444045,,2017-11-20 11:07:14,0,0,0,0,0,0,0,0,"Canada has % pollution, it is countries like India , China and the US that are polluting everything, not Canada.It is a tax grab.",[],[]
136,10156733071444045_10156733278444045,318424514044_10156733071444045,10156733071444045_10156733148029045,2017-11-20 12:03:07,1,1,0,0,0,0,0,0,Wrong. Canadians per capita are just as bad as the Americans the Chinese and the Indians pick up your personal piece of the responsibility and do your fucking part,[],[]
